studyName,"Date GMT",Island,Colony,"Band Number","Weight (g)"
PAL9697,1997-02-10,HUM,BCH,10652,3250
PAL9697,1997-02-10,HUM,BCH,10662,3150
PAL9697,1997-02-10,HUM,BCH,10663,3700
PAL9697,1997-02-10,HUM,BCH,10664,3350
PAL9697,1997-02-10,HUM,BCH,10668,3350
PAL9697,1997-02-10,HUM,BCH,10669,3800
PAL9697,1997-02-10,HUM,BCH,10680,3450
PAL9697,1997-02-10,HUM,BCH,10686,3100
PAL9697,1997-02-10,HUM,BCH,10694,3650
PAL9697,1997-02-10,HUM,BCH,10705,3200
PAL9697,1997-02-10,HUM,BCH,10713,2400
PAL9697,1997-02-10,HUM,BCH,10715,3500
PAL9697,1997-02-10,HUM,BCH,10720,3000
PAL9697,1997-02-10,HUM,BCH,10741,3000
PAL9697,1997-02-10,HUM,BCH,10748,2950
PAL9697,1997-02-10,HUM,BCH,10753,3250
PAL9697,1997-02-10,HUM,BCH,10779,2950
PAL9697,1997-02-10,HUM,BCH,10786,2900
PAL9697,1997-02-10,HUM,BCH,10800,3250
PAL9697,1997-02-10,HUM,BCH,10823,3200
PAL9697,1997-02-10,HUM,BCH,10829,3400
PAL9697,1997-02-10,HUM,BCH,10847,3000
PAL9697,1997-02-10,HUM,BCH,10915,2650
PAL9697,1997-02-10,HUM,BCH,10930,3000
PAL9697,1997-02-10,HUM,BCH,10952,3250
PAL9697,1997-02-12,HUM,BCH,10001,3450
PAL9697,1997-02-12,HUM,BCH,10004,3450
PAL9697,1997-02-12,HUM,BCH,10006,3150
PAL9697,1997-02-12,HUM,BCH,10013,3200
PAL9697,1997-02-12,HUM,BCH,10015,3400
PAL9697,1997-02-12,HUM,BCH,10024,2850
PAL9697,1997-02-12,HUM,BCH,10039,2300
PAL9697,1997-02-12,HUM,BCH,10042,2950
PAL9697,1997-02-12,HUM,BCH,10045,3300
PAL9697,1997-02-12,HUM,BCH,10049,2550
PAL9697,1997-02-12,HUM,BCH,10054,3150
PAL9697,1997-02-12,HUM,BCH,10068,2650
PAL9697,1997-02-12,HUM,BCH,10069,3050
PAL9697,1997-02-12,HUM,BCH,10082,3350
PAL9697,1997-02-12,HUM,BCH,10086,3400
PAL9697,1997-02-12,HUM,BCH,10100,3500
PAL9697,1997-02-12,HUM,BCH,10112,3150
PAL9697,1997-02-12,HUM,BCH,10113,3350
PAL9697,1997-02-12,HUM,BCH,10114,2950
PAL9697,1997-02-12,HUM,BCH,10117,3100
PAL9697,1997-02-12,HUM,BCH,10118,3100
PAL9697,1997-02-12,HUM,BCH,10119,3250
PAL9697,1997-02-12,HUM,BCH,10130,3000
PAL9697,1997-02-12,HUM,BCH,10138,2500
PAL9697,1997-02-12,HUM,BCH,10148,2850
PAL9697,1997-02-12,HUM,BCH,10160,2950
PAL9697,1997-02-12,HUM,BCH,10177,2750
PAL9697,1997-02-12,HUM,BCH,10185,2750
PAL9697,1997-02-12,HUM,BCH,10187,3650
PAL9697,1997-02-12,HUM,BCH,10193,3150
PAL9697,1997-02-12,HUM,BCH,10205,2750
PAL9697,1997-02-12,HUM,BCH,10218,3050
PAL9697,1997-02-12,HUM,BCH,10233,2950
PAL9697,1997-02-12,HUM,BCH,10241,2700
PAL9697,1997-02-12,HUM,BCH,10246,3750
PAL9697,1997-02-12,HUM,BCH,10263,3550
PAL9697,1997-02-12,HUM,BCH,10264,3450
PAL9697,1997-02-12,HUM,BCH,10267,3100
PAL9697,1997-02-12,HUM,BCH,10268,3400
PAL9697,1997-02-12,HUM,BCH,10277,3000
PAL9697,1997-02-12,HUM,BCH,10280,2850
PAL9697,1997-02-12,HUM,BCH,10284,3100
PAL9697,1997-02-12,HUM,BCH,10290,2550
PAL9697,1997-02-12,HUM,BCH,10297,3200
PAL9697,1997-02-12,HUM,BCH,10306,3350
PAL9697,1997-02-12,HUM,BCH,10312,3300
PAL9697,1997-02-12,HUM,BCH,10319,2950
PAL9697,1997-02-12,HUM,BCH,10336,3000
PAL9697,1997-02-12,HUM,BCH,10337,3050
PAL9697,1997-02-12,HUM,BCH,10339,2950
PAL9697,1997-02-12,HUM,BCH,10341,3050
PAL9697,1997-02-12,HUM,BCH,10342,2800
PAL9697,1997-02-12,HUM,BCH,10346,3050
PAL9697,1997-02-12,HUM,BCH,10351,3000
PAL9697,1997-02-12,HUM,BCH,10358,2650
PAL9697,1997-02-12,HUM,BCH,10367,3050
PAL9697,1997-02-12,HUM,BCH,10373,3450
PAL9697,1997-02-12,HUM,BCH,10385,2950
PAL9697,1997-02-12,HUM,BCH,10387,3350
PAL9697,1997-02-12,HUM,BCH,10390,2600
PAL9697,1997-02-12,HUM,BCH,10392,3200
PAL9697,1997-02-12,HUM,BCH,10404,2700
PAL9697,1997-02-12,HUM,BCH,10405,2800
PAL9697,1997-02-12,HUM,BCH,10409,3350
PAL9697,1997-02-12,HUM,BCH,10414,2750
PAL9697,1997-02-12,HUM,BCH,10417,3100
PAL9697,1997-02-12,HUM,BCH,10420,3200
PAL9697,1997-02-12,HUM,BCH,10469,2350
PAL9697,1997-02-12,HUM,BCH,10477,3450
PAL9697,1997-02-12,HUM,BCH,10483,2900
PAL9697,1997-02-12,HUM,BCH,10486,3550
PAL9697,1997-02-12,HUM,BCH,10492,3050
PAL9697,1997-02-12,HUM,BCH,10503,3050
PAL9697,1997-02-12,HUM,BCH,10506,3050
PAL9697,1997-02-12,HUM,BCH,10522,2800
PAL9697,1997-02-12,HUM,BCH,10527,3100
PAL9697,1997-02-12,HUM,BCH,10536,3050
PAL9697,1997-02-12,HUM,BCH,10537,3150
PAL9697,1997-02-12,HUM,BCH,10541,3150
PAL9697,1997-02-12,HUM,BCH,10548,3350
PAL9697,1997-02-12,HUM,BCH,10616,3400
PAL9697,1997-02-12,HUM,BCH,10617,3450
PAL9697,1997-02-12,HUM,BCH,10625,2700
PAL9697,1997-02-12,HUM,BCH,10629,3500
PAL9697,1997-02-12,HUM,BCH,10632,3450
PAL9697,1997-02-12,HUM,BCH,10639,2950
PAL9697,1997-02-12,HUM,BCH,10646,3075
PAL9697,1997-02-12,HUM,BCH,10650,2400
PAL9697,1997-02-12,HUM,BCH,10689,3025
PAL9697,1997-02-12,HUM,BCH,10695,3250
PAL9697,1997-02-12,HUM,BCH,10700,2600
PAL9697,1997-02-12,HUM,BCH,10712,3050
PAL9697,1997-02-12,HUM,BCH,10730,2950
PAL9697,1997-02-12,HUM,BCH,10735,2500
PAL9697,1997-02-12,HUM,BCH,10762,2800
PAL9697,1997-02-12,HUM,BCH,10780,3000
PAL9697,1997-02-12,HUM,BCH,10798,3400
PAL9697,1997-02-12,HUM,BCH,10831,2250
PAL9697,1997-02-12,HUM,BCH,10832,2875
PAL9697,1997-02-12,HUM,BCH,10836,2950
PAL9697,1997-02-12,HUM,BCH,10851,3225
PAL9697,1997-02-12,HUM,BCH,10861,3300
PAL9697,1997-02-12,HUM,BCH,10874,3350
PAL9697,1997-02-12,HUM,BCH,10875,2800
PAL9697,1997-02-12,HUM,BCH,10880,3450
PAL9697,1997-02-12,HUM,BCH,10884,2300
PAL9697,1997-02-12,HUM,BCH,10885,3000
PAL9697,1997-02-12,HUM,BCH,10893,2850
PAL9697,1997-02-12,HUM,BCH,10895,3150
PAL9697,1997-02-12,HUM,BCH,10904,3050
PAL9697,1997-02-12,HUM,BCH,10905,3000
PAL9697,1997-02-12,HUM,BCH,10909,2450
PAL9697,1997-02-12,HUM,BCH,10912,2200
PAL9697,1997-02-12,HUM,BCH,10926,2750
PAL9697,1997-02-12,HUM,BCH,10937,3400
PAL9697,1997-02-12,HUM,BCH,10964,2400
PAL9697,1997-02-12,HUM,BCH,10969,3450
PAL9697,1997-02-12,HUM,BCH,10979,2650
PAL9697,1997-02-14,HUM,BCH,10005,2850
PAL9697,1997-02-14,HUM,BCH,10010,3200
PAL9697,1997-02-14,HUM,BCH,10011,3000
PAL9697,1997-02-14,HUM,BCH,10020,2950
PAL9697,1997-02-14,HUM,BCH,10028,3250
PAL9697,1997-02-14,HUM,BCH,10030,2650
PAL9697,1997-02-14,HUM,BCH,10046,3050
PAL9697,1997-02-14,HUM,BCH,10076,2400
PAL9697,1997-02-14,HUM,BCH,10077,3100
PAL9697,1997-02-14,HUM,BCH,10078,2500
PAL9697,1997-02-14,HUM,BCH,10079,2550
PAL9697,1997-02-14,HUM,BCH,10084,3400
PAL9697,1997-02-14,HUM,BCH,10085,2850
PAL9697,1997-02-14,HUM,BCH,10097,3300
PAL9697,1997-02-14,HUM,BCH,10136,3150
PAL9697,1997-02-14,HUM,BCH,10145,3250
PAL9697,1997-02-14,HUM,BCH,10154,2650
PAL9697,1997-02-14,HUM,BCH,10158,2800
PAL9697,1997-02-14,HUM,BCH,10169,3650
PAL9697,1997-02-14,HUM,BCH,10180,3100
PAL9697,1997-02-14,HUM,BCH,10188,2800
PAL9697,1997-02-14,HUM,BCH,10191,3200
PAL9697,1997-02-14,HUM,BCH,10199,2950
PAL9697,1997-02-14,HUM,BCH,10207,3150
PAL9697,1997-02-14,HUM,BCH,10221,3250
PAL9697,1997-02-14,HUM,BCH,10225,3150
PAL9697,1997-02-14,HUM,BCH,10227,2850
PAL9697,1997-02-14,HUM,BCH,10228,2850
PAL9697,1997-02-14,HUM,BCH,10231,2300
PAL9697,1997-02-14,HUM,BCH,10251,3450
PAL9697,1997-02-14,HUM,BCH,10253,2650
PAL9697,1997-02-14,HUM,BCH,10256,3050
PAL9697,1997-02-14,HUM,BCH,10272,2850
PAL9697,1997-02-14,HUM,BCH,10283,3250
PAL9697,1997-02-14,HUM,BCH,10295,2800
PAL9697,1997-02-14,HUM,BCH,10299,2800
PAL9697,1997-02-14,HUM,BCH,10320,3150
PAL9697,1997-02-14,HUM,BCH,10326,2650
PAL9697,1997-02-14,HUM,BCH,10327,3000
PAL9697,1997-02-14,HUM,BCH,10352,2800
PAL9697,1997-02-14,HUM,BCH,10357,3350
PAL9697,1997-02-14,HUM,BCH,10361,2550
PAL9697,1997-02-14,HUM,BCH,10365,2850
PAL9697,1997-02-14,HUM,BCH,10375,2600
PAL9697,1997-02-14,HUM,BCH,10381,3700
PAL9697,1997-02-14,HUM,BCH,10389,2400
PAL9697,1997-02-14,HUM,BCH,10396,2800
PAL9697,1997-02-14,HUM,BCH,10410,2850
PAL9697,1997-02-14,HUM,BCH,10415,2650
PAL9697,1997-02-14,HUM,BCH,10426,2450
PAL9697,1997-02-14,HUM,BCH,10427,2950
PAL9697,1997-02-14,HUM,BCH,10431,2600
PAL9697,1997-02-14,HUM,BCH,10439,2550
PAL9697,1997-02-14,HUM,BCH,10457,2850
PAL9697,1997-02-14,HUM,BCH,10462,3000
PAL9697,1997-02-14,HUM,BCH,10465,3000
PAL9697,1997-02-14,HUM,BCH,10509,2650
PAL9697,1997-02-14,HUM,BCH,10552,2750
PAL9697,1997-02-14,HUM,BCH,10553,2750
PAL9697,1997-02-14,HUM,BCH,10561,3250
PAL9697,1997-02-14,HUM,BCH,10577,3400
PAL9697,1997-02-14,HUM,BCH,10582,3000
PAL9697,1997-02-14,HUM,BCH,10585,2850
PAL9697,1997-02-14,HUM,BCH,10610,2850
PAL9697,1997-02-14,HUM,BCH,10619,3350
PAL9697,1997-02-14,HUM,BCH,10620,2650
PAL9697,1997-02-14,HUM,BCH,10636,3550
PAL9697,1997-02-14,HUM,BCH,10638,2500
PAL9697,1997-02-14,HUM,BCH,10643,3600
PAL9697,1997-02-14,HUM,BCH,10655,3000
PAL9697,1997-02-14,HUM,BCH,10659,2850
PAL9697,1997-02-14,HUM,BCH,10684,2800
PAL9697,1997-02-14,HUM,BCH,10701,2250
PAL9697,1997-02-14,HUM,BCH,10714,2700
PAL9697,1997-02-14,HUM,BCH,10716,2750
PAL9697,1997-02-14,HUM,BCH,10758,2800
PAL9697,1997-02-14,HUM,BCH,10795,2600
PAL9697,1997-02-14,HUM,BCH,10830,2850
PAL9697,1997-02-14,HUM,BCH,10837,2950
PAL9697,1997-02-14,HUM,BCH,10839,2900
PAL9697,1997-02-14,HUM,BCH,10854,2400
PAL9697,1997-02-14,HUM,BCH,10857,2600
PAL9697,1997-02-14,HUM,BCH,10864,3200
PAL9697,1997-02-14,HUM,BCH,10867,3100
PAL9697,1997-02-14,HUM,BCH,10920,2600
PAL9697,1997-02-14,HUM,BCH,10935,3650
PAL9697,1997-02-16,HUM,BCH,10023,3250
PAL9697,1997-02-16,HUM,BCH,10059,3050
PAL9697,1997-02-16,HUM,BCH,10096,3300
PAL9697,1997-02-16,HUM,BCH,10108,3100
PAL9697,1997-02-16,HUM,BCH,10124,2950
PAL9697,1997-02-16,HUM,BCH,10181,2950
PAL9697,1997-02-16,HUM,BCH,10194,3100
PAL9697,1997-02-16,HUM,BCH,10222,3400
PAL9697,1997-02-16,HUM,BCH,10279,2900
PAL9697,1997-02-16,HUM,BCH,10331,2650
PAL9697,1997-02-16,HUM,BCH,10442,3250
PAL9697,1997-02-16,HUM,BCH,10445,2350
PAL9697,1997-02-16,HUM,BCH,10525,3050
PAL9697,1997-02-16,HUM,BCH,10569,2450
PAL9697,1997-02-16,HUM,BCH,10688,2450
PAL9697,1997-02-16,HUM,BCH,10723,3600
PAL9697,1997-02-16,HUM,BCH,10792,2250
PAL9697,1997-02-16,HUM,BCH,10908,3000
PAL9697,1997-02-18,HUM,BCH,10098,2600
PAL9697,1997-02-18,HUM,BCH,10162,3050
PAL9697,1997-02-18,HUM,BCH,10781,2700
PAL9798,1998-02-06,HUM,BCH,11822,2850
PAL9798,1998-02-06,HUM,BCH,11825,3250
PAL9798,1998-02-06,HUM,BCH,11841,3000
PAL9798,1998-02-06,HUM,BCH,11873,3300
PAL9798,1998-02-06,HUM,BCH,11875,3250
PAL9798,1998-02-06,HUM,BCH,11882,3125
PAL9798,1998-02-06,HUM,BCH,11902,3400
PAL9798,1998-02-06,HUM,BCH,11903,2850
PAL9798,1998-02-06,HUM,BCH,11912,2950
PAL9798,1998-02-06,HUM,BCH,11913,3100
PAL9798,1998-02-06,HUM,BCH,11914,3050
PAL9798,1998-02-06,HUM,BCH,11915,3250
PAL9798,1998-02-06,HUM,BCH,11916,3100
PAL9798,1998-02-06,HUM,BCH,11919,3050
PAL9798,1998-02-06,HUM,BCH,11934,3150
PAL9798,1998-02-06,HUM,BCH,11939,3250
PAL9798,1998-02-06,HUM,BCH,11940,3400
PAL9798,1998-02-06,HUM,BCH,11959,2650
PAL9798,1998-02-06,HUM,BCH,11962,3750
PAL9798,1998-02-06,HUM,BCH,11963,2750
PAL9798,1998-02-06,HUM,BCH,11964,3100
PAL9798,1998-02-06,HUM,BCH,11973,3550
PAL9798,1998-02-06,HUM,BCH,11979,3175
PAL9798,1998-02-06,HUM,BCH,11985,3550
PAL9798,1998-02-06,HUM,BCH,11986,3450
PAL9798,1998-02-07,HUM,BCH,11114,2850
PAL9798,1998-02-07,HUM,BCH,11352,3400
PAL9798,1998-02-07,HUM,BCH,11443,3350
PAL9798,1998-02-07,HUM,BCH,11550,2900
PAL9798,1998-02-07,HUM,BCH,11637,3850
PAL9798,1998-02-07,HUM,BCH,11641,3000
PAL9798,1998-02-07,HUM,BCH,11654,2500
PAL9798,1998-02-07,HUM,BCH,11660,3550
PAL9798,1998-02-07,HUM,BCH,11678,3650
PAL9798,1998-02-07,HUM,BCH,11681,3300
PAL9798,1998-02-07,HUM,BCH,11697,3150
PAL9798,1998-02-07,HUM,BCH,11711,2650
PAL9798,1998-02-07,HUM,BCH,11823,3250
PAL9798,1998-02-07,HUM,BCH,11847,3050
PAL9798,1998-02-07,HUM,BCH,11867,2850
PAL9798,1998-02-07,HUM,BCH,11884,3050
PAL9798,1998-02-07,HUM,BCH,11900,3150
PAL9798,1998-02-07,HUM,BCH,11907,3250
PAL9798,1998-02-07,HUM,BCH,11911,2850
PAL9798,1998-02-07,HUM,BCH,11923,2850
PAL9798,1998-02-07,HUM,BCH,11926,3300
PAL9798,1998-02-07,HUM,BCH,11938,3450
PAL9798,1998-02-07,HUM,BCH,11960,3000
PAL9798,1998-02-07,HUM,BCH,11981,3650
PAL9798,1998-02-07,HUM,BCH,11984,2750
PAL9798,1998-02-07,HUM,BCH,11996,3050
PAL9798,1998-02-07,HUM,BCH,11999,3050
PAL9798,1998-02-09,HUM,BCH,11193,2650
PAL9798,1998-02-09,HUM,BCH,11254,3700
PAL9798,1998-02-09,HUM,BCH,11271,3200
PAL9798,1998-02-09,HUM,BCH,11403,2950
PAL9798,1998-02-09,HUM,BCH,11425,3900
PAL9798,1998-02-09,HUM,BCH,11434,3150
PAL9798,1998-02-09,HUM,BCH,11514,2800
PAL9798,1998-02-09,HUM,BCH,11522,2400
PAL9798,1998-02-09,HUM,BCH,11540,3100
PAL9798,1998-02-09,HUM,BCH,11555,2800
PAL9798,1998-02-09,HUM,BCH,11575,3300
PAL9798,1998-02-09,HUM,BCH,11640,3000
PAL9798,1998-02-09,HUM,BCH,11643,2450
PAL9798,1998-02-09,HUM,BCH,11661,3100
PAL9798,1998-02-09,HUM,BCH,11671,3000
PAL9798,1998-02-09,HUM,BCH,11673,3400
PAL9798,1998-02-09,HUM,BCH,11715,2800
PAL9798,1998-02-09,HUM,BCH,11781,2800
PAL9798,1998-02-09,HUM,BCH,11783,3350
PAL9798,1998-02-09,HUM,BCH,11795,2400
PAL9798,1998-02-09,HUM,BCH,11819,2800
PAL9798,1998-02-09,HUM,BCH,11837,2600
PAL9798,1998-02-09,HUM,BCH,11865,3150
PAL9798,1998-02-09,HUM,BCH,11877,2900
PAL9798,1998-02-09,HUM,BCH,11886,3100
PAL9798,1998-02-09,HUM,BCH,11905,3100
PAL9798,1998-02-09,HUM,BCH,11909,2900
PAL9798,1998-02-09,HUM,BCH,11928,2650
PAL9798,1998-02-09,HUM,BCH,11930,3200
PAL9798,1998-02-09,HUM,BCH,11943,3150
PAL9798,1998-02-09,HUM,BCH,11961,2900
PAL9798,1998-02-11,HUM,BCH,11122,3300
PAL9798,1998-02-11,HUM,BCH,11130,3850
PAL9798,1998-02-11,HUM,BCH,11154,3050
PAL9798,1998-02-11,HUM,BCH,11308,2650
PAL9798,1998-02-11,HUM,BCH,11367,3300
PAL9798,1998-02-11,HUM,BCH,11415,3100
PAL9798,1998-02-11,HUM,BCH,11426,3100
PAL9798,1998-02-11,HUM,BCH,11442,3300
PAL9798,1998-02-11,HUM,BCH,11445,3400
PAL9798,1998-02-11,HUM,BCH,11446,2600
PAL9798,1998-02-11,HUM,BCH,11450,2950
PAL9798,1998-02-11,HUM,BCH,11461,3500
PAL9798,1998-02-11,HUM,BCH,11467,3450
PAL9798,1998-02-11,HUM,BCH,11478,2850
PAL9798,1998-02-11,HUM,BCH,11523,3350
PAL9798,1998-02-11,HUM,BCH,11524,3950
PAL9798,1998-02-11,HUM,BCH,11528,3000
PAL9798,1998-02-11,HUM,BCH,11530,3350
PAL9798,1998-02-11,HUM,BCH,11560,3700
PAL9798,1998-02-11,HUM,BCH,11563,3450
PAL9798,1998-02-11,HUM,BCH,11567,3100
PAL9798,1998-02-11,HUM,BCH,11576,3350
PAL9798,1998-02-11,HUM,BCH,11591,3300
PAL9798,1998-02-11,HUM,BCH,11598,3550
PAL9798,1998-02-11,HUM,BCH,11609,3650
PAL9798,1998-02-11,HUM,BCH,11617,3250
PAL9798,1998-02-11,HUM,BCH,11622,3550
PAL9798,1998-02-11,HUM,BCH,11630,2950
PAL9798,1998-02-11,HUM,BCH,11656,3100
PAL9798,1998-02-11,HUM,BCH,11669,3150
PAL9798,1998-02-11,HUM,BCH,11693,3100
PAL9798,1998-02-11,HUM,BCH,11699,3050
PAL9798,1998-02-11,HUM,BCH,11717,2750
PAL9798,1998-02-11,HUM,BCH,11773,2800
PAL9798,1998-02-11,HUM,BCH,11813,2800
PAL9798,1998-02-11,HUM,BCH,11814,2800
PAL9798,1998-02-11,HUM,BCH,11828,3100
PAL9798,1998-02-11,HUM,BCH,11860,2600
PAL9798,1998-02-11,HUM,BCH,11906,3150
PAL9798,1998-02-11,HUM,BCH,11929,3300
PAL9798,1998-02-11,HUM,BCH,11937,3600
PAL9798,1998-02-11,HUM,BCH,11991,3150
PAL9798,1998-02-11,HUM,BCH,11995,2750
PAL9798,1998-02-13,HUM,BCH,11013,2600
PAL9798,1998-02-13,HUM,BCH,11063,3150
PAL9798,1998-02-13,HUM,BCH,11077,3050
PAL9798,1998-02-13,HUM,BCH,11178,2750
PAL9798,1998-02-13,HUM,BCH,11179,3000
PAL9798,1998-02-13,HUM,BCH,11184,3450
PAL9798,1998-02-13,HUM,BCH,11194,2750
PAL9798,1998-02-13,HUM,BCH,11199,2950
PAL9798,1998-02-13,HUM,BCH,11208,3400
PAL9798,1998-02-13,HUM,BCH,11244,2600
PAL9798,1998-02-13,HUM,BCH,11252,2400
PAL9798,1998-02-13,HUM,BCH,11263,3050
PAL9798,1998-02-13,HUM,BCH,11302,3250
PAL9798,1998-02-13,HUM,BCH,11304,2750
PAL9798,1998-02-13,HUM,BCH,11312,3200
PAL9798,1998-02-13,HUM,BCH,11313,2800
PAL9798,1998-02-13,HUM,BCH,11317,3250
PAL9798,1998-02-13,HUM,BCH,11326,3100
PAL9798,1998-02-13,HUM,BCH,11351,3400
PAL9798,1998-02-13,HUM,BCH,11354,2900
PAL9798,1998-02-13,HUM,BCH,11370,3650
PAL9798,1998-02-13,HUM,BCH,11379,3150
PAL9798,1998-02-13,HUM,BCH,11406,2850
PAL9798,1998-02-13,HUM,BCH,11408,2600
PAL9798,1998-02-13,HUM,BCH,11412,3000
PAL9798,1998-02-13,HUM,BCH,11413,2750
PAL9798,1998-02-13,HUM,BCH,11427,3100
PAL9798,1998-02-13,HUM,BCH,11431,2850
PAL9798,1998-02-13,HUM,BCH,11451,3250
PAL9798,1998-02-13,HUM,BCH,11463,2550
PAL9798,1998-02-13,HUM,BCH,11474,2850
PAL9798,1998-02-13,HUM,BCH,11491,2850
PAL9798,1998-02-13,HUM,BCH,11502,3250
PAL9798,1998-02-13,HUM,BCH,11512,2750
PAL9798,1998-02-13,HUM,BCH,11513,2750
PAL9798,1998-02-13,HUM,BCH,11519,3100
PAL9798,1998-02-13,HUM,BCH,11527,2950
PAL9798,1998-02-13,HUM,BCH,11583,2950
PAL9798,1998-02-13,HUM,BCH,11586,2500
PAL9798,1998-02-13,HUM,BCH,11600,3500
PAL9798,1998-02-13,HUM,BCH,11611,2850
PAL9798,1998-02-13,HUM,BCH,11616,2400
PAL9798,1998-02-13,HUM,BCH,11619,3300
PAL9798,1998-02-13,HUM,BCH,11624,2600
PAL9798,1998-02-13,HUM,BCH,11636,3150
PAL9798,1998-02-13,HUM,BCH,11645,2950
PAL9798,1998-02-13,HUM,BCH,11651,3500
PAL9798,1998-02-13,HUM,BCH,11655,3300
PAL9798,1998-02-13,HUM,BCH,11670,2700
PAL9798,1998-02-13,HUM,BCH,11680,3450
PAL9798,1998-02-13,HUM,BCH,11682,3100
PAL9798,1998-02-13,HUM,BCH,11725,3000
PAL9798,1998-02-13,HUM,BCH,11745,2800
PAL9798,1998-02-13,HUM,BCH,11803,3050
PAL9798,1998-02-13,HUM,BCH,11809,2900
PAL9798,1998-02-13,HUM,BCH,11817,3000
PAL9798,1998-02-13,HUM,BCH,11853,3550
PAL9798,1998-02-13,HUM,BCH,11861,3150
PAL9798,1998-02-13,HUM,BCH,11918,2950
PAL9798,1998-02-13,HUM,BCH,11920,2950
PAL9798,1998-02-13,HUM,BCH,11969,3000
PAL9798,1998-02-15,HUM,BCH,11004,3200
PAL9798,1998-02-15,HUM,BCH,11010,3450
PAL9798,1998-02-15,HUM,BCH,11017,2600
PAL9798,1998-02-15,HUM,BCH,11050,3550
PAL9798,1998-02-15,HUM,BCH,11057,3250
PAL9798,1998-02-15,HUM,BCH,11073,3300
PAL9798,1998-02-15,HUM,BCH,11078,3150
PAL9798,1998-02-15,HUM,BCH,11097,2500
PAL9798,1998-02-15,HUM,BCH,11128,3050
PAL9798,1998-02-15,HUM,BCH,11131,3150
PAL9798,1998-02-15,HUM,BCH,11146,2900
PAL9798,1998-02-15,HUM,BCH,11190,2900
PAL9798,1998-02-15,HUM,BCH,11203,3150
PAL9798,1998-02-15,HUM,BCH,11211,2950
PAL9798,1998-02-15,HUM,BCH,11223,3150
PAL9798,1998-02-15,HUM,BCH,11232,3050
PAL9798,1998-02-15,HUM,BCH,11237,2800
PAL9798,1998-02-15,HUM,BCH,11242,3150
PAL9798,1998-02-15,HUM,BCH,11256,3400
PAL9798,1998-02-15,HUM,BCH,11300,3350
PAL9798,1998-02-15,HUM,BCH,11321,3450
PAL9798,1998-02-15,HUM,BCH,11323,2950
PAL9798,1998-02-15,HUM,BCH,11325,3100
PAL9798,1998-02-15,HUM,BCH,11336,3500
PAL9798,1998-02-15,HUM,BCH,11362,3650
PAL9798,1998-02-15,HUM,BCH,11373,3250
PAL9798,1998-02-15,HUM,BCH,11375,3050
PAL9798,1998-02-15,HUM,BCH,11378,3200
PAL9798,1998-02-15,HUM,BCH,11381,2600
PAL9798,1998-02-15,HUM,BCH,11407,2600
PAL9798,1998-02-15,HUM,BCH,11410,2700
PAL9798,1998-02-15,HUM,BCH,11459,2850
PAL9798,1998-02-15,HUM,BCH,11481,2350
PAL9798,1998-02-15,HUM,BCH,11503,2750
PAL9798,1998-02-15,HUM,BCH,11509,3000
PAL9798,1998-02-15,HUM,BCH,11521,3100
PAL9798,1998-02-15,HUM,BCH,11539,3200
PAL9798,1998-02-15,HUM,BCH,11542,2850
PAL9798,1998-02-15,HUM,BCH,11544,2900
PAL9798,1998-02-15,HUM,BCH,11559,3000
PAL9798,1998-02-15,HUM,BCH,11570,3300
PAL9798,1998-02-15,HUM,BCH,11590,3050
PAL9798,1998-02-15,HUM,BCH,11596,3300
PAL9798,1998-02-15,HUM,BCH,11597,2600
PAL9798,1998-02-15,HUM,BCH,11605,3050
PAL9798,1998-02-15,HUM,BCH,11613,2950
PAL9798,1998-02-15,HUM,BCH,11621,2800
PAL9798,1998-02-15,HUM,BCH,11629,3450
PAL9798,1998-02-15,HUM,BCH,11631,2450
PAL9798,1998-02-15,HUM,BCH,11639,2650
PAL9798,1998-02-15,HUM,BCH,11652,3350
PAL9798,1998-02-15,HUM,BCH,11664,3350
PAL9798,1998-02-15,HUM,BCH,11672,3250
PAL9798,1998-02-15,HUM,BCH,11692,3300
PAL9798,1998-02-15,HUM,BCH,11696,2400
PAL9798,1998-02-15,HUM,BCH,11736,2800
PAL9798,1998-02-15,HUM,BCH,11778,2900
PAL9798,1998-02-15,HUM,BCH,11944,3450
PAL9798,1998-02-17,HUM,BCH,11026,3100
PAL9798,1998-02-17,HUM,BCH,11037,2600
PAL9798,1998-02-17,HUM,BCH,11039,3550
PAL9798,1998-02-17,HUM,BCH,11042,3400
PAL9798,1998-02-17,HUM,BCH,11044,2650
PAL9798,1998-02-17,HUM,BCH,11049,3150
PAL9798,1998-02-17,HUM,BCH,11062,3000
PAL9798,1998-02-17,HUM,BCH,11068,2850
PAL9798,1998-02-17,HUM,BCH,11072,3600
PAL9798,1998-02-17,HUM,BCH,11093,3100
PAL9798,1998-02-17,HUM,BCH,11098,3650
PAL9798,1998-02-17,HUM,BCH,11108,3750
PAL9798,1998-02-17,HUM,BCH,11113,2850
PAL9798,1998-02-17,HUM,BCH,11120,2800
PAL9798,1998-02-17,HUM,BCH,11133,3400
PAL9798,1998-02-17,HUM,BCH,11137,3150
PAL9798,1998-02-17,HUM,BCH,11141,3250
PAL9798,1998-02-17,HUM,BCH,11142,2900
PAL9798,1998-02-17,HUM,BCH,11152,3300
PAL9798,1998-02-17,HUM,BCH,11153,2800
PAL9798,1998-02-17,HUM,BCH,11162,2750
PAL9798,1998-02-17,HUM,BCH,11169,3400
